x, y, z, voidRatio
   22.500,    20.500,     0.000, 0.2999883
   22.500,    20.887,     0.000, 0.2999887
   22.113,    20.113,     0.000, 0.2999879
   22.113,    20.500,     0.000, 0.2999883
   22.113,    20.887,     0.000, 0.2999887
   22.887,    21.113,     0.000, 0.2999888
   22.887,    21.500,     0.000, 0.2999891
   22.887,    21.887,     0.000, 0.2999894
   22.500,    21.113,     0.000, 0.2999888
   22.500,    21.500,     0.000, 0.2999891
   22.500,    21.887,     0.000, 0.2999894
   22.113,    21.113,     0.000, 0.2999888
   22.113,    21.500,     0.000, 0.2999891
   22.113,    21.887,     0.000, 0.2999894
   22.887,    22.113,     0.000, 0.2999895
   22.887,    22.500,     0.000, 0.2999897
   22.887,    22.887,     0.000, 0.2999899
   22.500,    22.113,     0.000, 0.2999895
   22.500,    22.500,     0.000, 0.2999897
   22.500,    22.887,     0.000, 0.2999899
   22.113,    22.113,     0.000, 0.2999895
   22.113,    22.500,     0.000, 0.2999897
   22.113,    22.887,     0.000, 0.2999899
   22.887,    23.113,     0.000, 0.2999901
   22.887,    23.500,     0.000, 0.2999902
   22.887,    23.887,     0.000, 0.2999904
   22.500,    23.113,     0.000, 0.2999901
   22.500,    23.500,     0.000, 0.2999902
   22.500,    23.887,     0.000, 0.2999904
   22.113,    23.113,     0.000, 0.2999901
   22.113,    23.500,     0.000, 0.2999902
   22.113,    23.887,     0.000, 0.2999904
   22.887,    24.113,     0.000, 0.2999905
   22.887,    24.500,     0.000, 0.2999907
   22.887,    24.887,     0.000, 0.2999908
   22.500,    24.113,     0.000, 0.2999905
   22.500,    24.500,     0.000, 0.2999907
   22.500,    24.887,     0.000, 0.2999908
   22.113,    24.113,     0.000, 0.2999905
   22.113,    24.500,     0.000, 0.2999907
   22.113,    24.887,     0.000, 0.2999908
   21.887,     0.113,     0.000, 0.2774691
   21.887,     0.500,     0.000, 0.2799827
   21.887,     0.887,     0.000, 0.2825063
   21.500,     0.113,     0.000, 0.2774691
   21.500,     0.500,     0.000, 0.2799827
   21.500,     0.887,     0.000, 0.2825063
   21.113,     0.113,     0.000, 0.2774691
   21.113,     0.500,     0.000, 0.2799827
   21.113,     0.887,     0.000, 0.2825063
   21.887,     1.113,     0.000, 0.2837975
   21.887,     1.500,     0.000, 0.2857079
   21.887,     1.887,     0.000, 0.2876240
   21.500,     1.113,     0.000, 0.2837975
   21.500,     1.500,     0.000, 0.2857079
   21.500,     1.887,     0.000, 0.2876240
   21.113,     1.113,     0.000, 0.2837975
   21.113,     1.500,     0.000, 0.2857079
   21.113,     1.887,     0.000, 0.2876240
   21.887,     2.113,     0.000, 0.2885937
   21.887,     2.500,     0.000, 0.2900081
   21.887,     2.887,     0.000, 0.2914256
   21.500,     2.113,     0.000, 0.2885937
   21.500,     2.500,     0.000, 0.2900081
   21.500,     2.887,     0.000, 0.2914256
   21.113,     2.113,     0.000, 0.2885937
   21.113,     2.500,     0.000, 0.2900081
   21.113,     2.887,     0.000, 0.2914256
   21.887,     3.113,     0.000, 0.2921353
   21.887,     3.500,     0.000, 0.2931559
   21.887,     3.887,     0.000, 0.2941782
   21.500,     3.113,     0.000, 0.2921353
   21.500,     3.500,     0.000, 0.2931559
   21.500,     3.887,     0.000, 0.2941782
   21.113,     3.113,     0.000, 0.2921353
   21.113,     3.500,     0.000, 0.2931559
   21.113,     3.887,     0.000, 0.2941782
   21.887,     4.113,     0.000, 0.2946849
   21.887,     4.500,     0.000, 0.2954034
   21.887,     4.887,     0.000, 0.2961226
   21.500,     4.113,     0.000, 0.2946849
   21.500,     4.500,     0.000, 0.2954034
   21.500,     4.887,     0.000, 0.2961226
   21.113,     4.113,     0.000, 0.2946849
   21.113,     4.500,     0.000, 0.2954034
   21.113,     4.887,     0.000, 0.2961226
   21.887,     5.113,     0.000, 0.2964758
   21.887,     5.500,     0.000, 0.2969698
   21.887,     5.887,     0.000, 0.2974642
   21.500,     5.113,     0.000, 0.2964758
   21.500,     5.500,     0.000, 0.2969698
   21.500,     5.887,     0.000, 0.2974642
   21.113,     5.113,     0.000, 0.2964758
   21.113,     5.500,     0.000, 0.2969698
   21.113,     5.887,     0.000, 0.2974642
   21.887,     6.113,     0.000, 0.2977047
   21.887,     6.500,     0.000, 0.2980368
   21.887,     6.887,     0.000, 0.2983691
   21.500,     6.113,     0.000, 0.2977047
   21.500,     6.500,     0.000, 0.2980368
   21.500,     6.887,     0.000, 0.2983691
   21.113,     6.113,     0.000, 0.2977047
   21.113,     6.500,     0.000, 0.2980368
   21.113,     6.887,     0.000, 0.2983691
   21.887,     7.113,     0.000, 0.2985295
   21.887,     7.500,     0.000, 0.2987482
   21.887,     7.887,     0.000, 0.2989669
   21.500,     7.113,     0.000, 0.2985295
   21.500,     7.500,     0.000, 0.2987482
   21.500,     7.887,     0.000, 0.2989669
   21.113,     7.113,     0.000, 0.2985295
   21.113,     7.500,     0.000, 0.2987482
   21.113,     7.887,     0.000, 0.2989669
   21.887,     8.113,     0.000, 0.2990716
   21.887,     8.500,     0.000, 0.2992128
   21.887,     8.887,     0.000, 0.2993539
   21.500,     8.113,     0.000, 0.2990716
   21.500,     8.500,     0.000, 0.2992128
   21.500,     8.887,     0.000, 0.2993539
   21.113,     8.113,     0.000, 0.2990716
   21.113,     8.500,     0.000, 0.2992128
   21.113,     8.887,     0.000, 0.2993539
   21.887,     9.113,     0.000, 0.2994210
   21.887,     9.500,     0.000, 0.2995105
   21.887,     9.887,     0.000, 0.2996000
   21.500,     9.113,     0.000, 0.2994210
   21.500,     9.500,     0.000, 0.2995105
   21.500,     9.887,     0.000, 0.2996000
   21.113,     9.113,     0.000, 0.2994210
   21.113,     9.500,     0.000, 0.2995105
   21.113,     9.887,     0.000, 0.2996000
   21.887,    10.113,     0.000, 0.2996422
   21.887,    10.500,     0.000, 0.2996980
   21.887,    10.887,     0.000, 0.2997537
   21.500,    10.113,     0.000, 0.2996422
   21.500,    10.500,     0.000, 0.2996980
   21.500,    10.887,     0.000, 0.2997537
   21.113,    10.113,     0.000, 0.2996422
   21.113,    10.500,     0.000, 0.2996980
   21.113,    10.887,     0.000, 0.2997537
   21.887,    11.113,     0.000, 0.2997799
   21.887,    11.500,     0.000, 0.2998141
   21.887,    11.887,     0.000, 0.2998483
   21.500,    11.113,     0.000, 0.2997799
   21.500,    11.500,     0.000, 0.2998141
   21.500,    11.887,     0.000, 0.2998483
   21.113,    11.113,     0.000, 0.2997799
   21.113,    11.500,     0.000, 0.2998141
   21.113,    11.887,     0.000, 0.2998483
   21.887,    12.113,     0.000, 0.2998643
   21.887,    12.500,     0.000, 0.2998849
   21.887,    12.887,     0.000, 0.2999057
   21.500,    12.113,     0.000, 0.2998643
   21.500,    12.500,     0.000, 0.2998849
   21.500,    12.887,     0.000, 0.2999057
   21.113,    12.113,     0.000, 0.2998643
   21.113,    12.500,     0.000, 0.2998849
   21.113,    12.887,     0.000, 0.2999057
   21.887,    13.113,     0.000, 0.2999153
   21.887,    13.500,     0.000, 0.2999277
   21.887,    13.887,     0.000, 0.2999400
   21.500,    13.113,     0.000, 0.2999153
   21.500,    13.500,     0.000, 0.2999277
   21.500,    13.887,     0.000, 0.2999400
   21.113,    13.113,     0.000, 0.2999153
   21.113,    13.500,     0.000, 0.2999277
   21.113,    13.887,     0.000, 0.2999400
   21.887,    14.113,     0.000, 0.2999457
   21.887,    14.500,     0.000, 0.2999531
   21.887,    14.887,     0.000, 0.2999604
   21.500,    14.113,     0.000, 0.2999457
   21.500,    14.500,     0.000, 0.2999531
   21.500,    14.887,     0.000, 0.2999604
   21.113,    14.113,     0.000, 0.2999457
   21.113,    14.500,     0.000, 0.2999531
   21.113,    14.887,     0.000, 0.2999604
   21.887,    15.113,     0.000, 0.2999638
   21.887,    15.500,     0.000, 0.2999681
   21.887,    15.887,     0.000, 0.2999724
   21.500,    15.113,     0.000, 0.2999638
   21.500,    15.500,     0.000, 0.2999681
   21.500,    15.887,     0.000, 0.2999724
   21.113,    15.113,     0.000, 0.2999638
   21.113,    15.500,     0.000, 0.2999681
   21.113,    15.887,     0.000, 0.2999724
   21.887,    16.113,     0.000, 0.2999744
   21.887,    16.500,     0.000, 0.2999769
   21.887,    16.887,     0.000, 0.2999794
   21.500,    16.113,     0.000, 0.2999744
   21.500,    16.500,     0.000, 0.2999769
   21.500,    16.887,     0.000, 0.2999794
   21.113,    16.113,     0.000, 0.2999744
   21.113,    16.500,     0.000, 0.2999769
   21.113,    16.887,     0.000, 0.2999794
   21.887,    17.113,     0.000, 0.2999806
   21.887,    17.500,     0.000, 0.2999821
   21.887,    17.887,     0.000, 0.2999836
   21.500,    17.113,     0.000, 0.2999806
   21.500,    17.500,     0.000, 0.2999821
   21.500,    17.887,     0.000, 0.2999836
   21.113,    17.113,     0.000, 0.2999806
   21.113,    17.500,     0.000, 0.2999821
   21.113,    17.887,     0.000, 0.2999836
   21.887,    18.113,     0.000, 0.2999843
   21.887,    18.500,     0.000, 0.2999852
   21.887,    18.887,     0.000, 0.2999861
   21.500,    18.113,     0.000, 0.2999843
   21.500,    18.500,     0.000, 0.2999852
   21.500,    18.887,     0.000, 0.2999861
   21.113,    18.113,     0.000, 0.2999843
   21.113,    18.500,     0.000, 0.2999852
   21.113,    18.887,     0.000, 0.2999861
   21.887,    19.113,     0.000, 0.2999865
   21.887,    19.500,     0.000, 0.2999871
   21.887,    19.887,     0.000, 0.2999876
   21.500,    19.113,     0.000, 0.2999865
   21.500,    19.500,     0.000, 0.2999871
   21.500,    19.887,     0.000, 0.2999876
   21.113,    19.113,     0.000, 0.2999865
   21.113,    19.500,     0.000, 0.2999871
   21.113,    19.887,     0.000, 0.2999876
   21.887,    20.113,     0.000, 0.2999879
   21.887,    20.500,     0.000, 0.2999883
   21.887,    20.887,     0.000, 0.2999887
   21.500,    20.113,     0.000, 0.2999879
   21.500,    20.500,     0.000, 0.2999883
   21.500,    20.887,     0.000, 0.2999887
   21.113,    20.113,     0.000, 0.2999879
   21.113,    20.500,     0.000, 0.2999883
   21.113,    20.887,     0.000, 0.2999887
   21.887,    21.113,     0.000, 0.2999888
   21.887,    21.500,     0.000, 0.2999891
   21.887,    21.887,     0.000, 0.2999894
   21.500,    21.113,     0.000, 0.2999888
   21.500,    21.500,     0.000, 0.2999891
   21.500,    21.887,     0.000, 0.2999894
   21.113,    21.113,     0.000, 0.2999888
   21.113,    21.500,     0.000, 0.2999891
   21.113,    21.887,     0.000, 0.2999894
   21.887,    22.113,     0.000, 0.2999895
   21.887,    22.500,     0.000, 0.2999897
   21.887,    22.887,     0.000, 0.2999899
   21.500,    22.113,     0.000, 0.2999895
   21.500,    22.500,     0.000, 0.2999897
   21.500,    22.887,     0.000, 0.2999899
   21.113,    22.113,     0.000, 0.2999895
   21.113,    22.500,     0.000, 0.2999897
   21.113,    22.887,     0.000, 0.2999899
   21.887,    23.113,     0.000, 0.2999901
   21.887,    23.500,     0.000, 0.2999902
   21.887,    23.887,     0.000, 0.2999904
   21.500,    23.113,     0.000, 0.2999901
   21.500,    23.500,     0.000, 0.2999902
   21.500,    23.887,     0.000, 0.2999904
   21.113,    23.113,     0.000, 0.2999901
   21.113,    23.500,     0.000, 0.2999902
   21.113,    23.887,     0.000, 0.2999904
   21.887,    24.113,     0.000, 0.2999905
   21.887,    24.500,     0.000, 0.2999907
   21.887,    24.887,     0.000, 0.2999908
   21.500,    24.113,     0.000, 0.2999905
   21.500,    24.500,     0.000, 0.2999907
   21.500,    24.887,     0.000, 0.2999908
   21.113,    24.113,     0.000, 0.2999905
   21.113,    24.500,     0.000, 0.2999907
   21.113,    24.887,     0.000, 0.2999908
   20.887,     0.113,     0.000, 0.2774691
   20.887,     0.500,     0.000, 0.2799827
   20.887,     0.887,     0.000, 0.2825063
   20.500,     0.113,     0.000, 0.2774691
   20.500,     0.500,     0.000, 0.2799827
   20.500,     0.887,     0.000, 0.2825063
   20.113,     0.113,     0.000, 0.2774691
   20.113,     0.500,     0.000, 0.2799827
   20.113,     0.887,     0.000, 0.2825063
   20.887,     1.113,     0.000, 0.2837975
   20.887,     1.500,     0.000, 0.2857079
   20.887,     1.887,     0.000, 0.2876240
   20.500,     1.113,     0.000, 0.2837975
   20.500,     1.500,     0.000, 0.2857079
   20.500,     1.887,     0.000, 0.2876240
   20.113,     1.113,     0.000, 0.2837975
   20.113,     1.500,     0.000, 0.2857079
   20.113,     1.887,     0.000, 0.2876240
   20.887,     2.113,     0.000, 0.2885937
   20.887,     2.500,     0.000, 0.2900081
   20.887,     2.887,     0.000, 0.2914256
   20.500,     2.113,     0.000, 0.2885937
   20.500,     2.500,     0.000, 0.2900081
   20.500,     2.887,     0.000, 0.2914256
   20.113,     2.113,     0.000, 0.2885937
   20.113,     2.500,     0.000, 0.2900081
   20.113,     2.887,     0.000, 0.2914256
   20.887,     3.113,     0.000, 0.2921353
   20.887,     3.500,     0.000, 0.2931559
   20.887,     3.887,     0.000, 0.2941782
   20.500,     3.113,     0.000, 0.2921353
   20.500,     3.500,     0.000, 0.2931559
   20.500,     3.887,     0.000, 0.2941782
   20.113,     3.113,     0.000, 0.2921353
   20.113,     3.500,     0.000, 0.2931559
   20.113,     3.887,     0.000, 0.2941782
   20.887,     4.113,     0.000, 0.2946849
   20.887,     4.500,     0.000, 0.2954034
   20.887,     4.887,     0.000, 0.2961226
   20.500,     4.113,     0.000, 0.2946849
   20.500,     4.500,     0.000, 0.2954034
   20.500,     4.887,     0.000, 0.2961226
   20.113,     4.113,     0.000, 0.2946849
   20.113,     4.500,     0.000, 0.2954034
   20.113,     4.887,     0.000, 0.2961226
   20.887,     5.113,     0.000, 0.2964758
   20.887,     5.500,     0.000, 0.2969698
   20.887,     5.887,     0.000, 0.2974642
   20.500,     5.113,     0.000, 0.2964758
   20.500,     5.500,     0.000, 0.2969698
   20.500,     5.887,     0.000, 0.2974642
   20.113,     5.113,     0.000, 0.2964758
   20.113,     5.500,     0.000, 0.2969698
   20.113,     5.887,     0.000, 0.2974642
   20.887,     6.113,     0.000, 0.2977047
   20.887,     6.500,     0.000, 0.2980368
   20.887,     6.887,     0.000, 0.2983691
   20.500,     6.113,     0.000, 0.2977047
   20.500,     6.500,     0.000, 0.2980368
   20.500,     6.887,     0.000, 0.2983691
   20.113,     6.113,     0.000, 0.2977047
   20.113,     6.500,     0.000, 0.2980368
   20.113,     6.887,     0.000, 0.2983691
   20.887,     7.113,     0.000, 0.2985295
   20.887,     7.500,     0.000, 0.2987482
   20.887,     7.887,     0.000, 0.2989669
   20.500,     7.113,     0.000, 0.2985295
   20.500,     7.500,     0.000, 0.2987482
   20.500,     7.887,     0.000, 0.2989669
   20.113,     7.113,     0.000, 0.2985295
   20.113,     7.500,     0.000, 0.2987482
   20.113,     7.887,     0.000, 0.2989669
   20.887,     8.113,     0.000, 0.2990716
   20.887,     8.500,     0.000, 0.2992128
   20.887,     8.887,     0.000, 0.2993539
   20.500,     8.113,     0.000, 0.2990716
   20.500,     8.500,     0.000, 0.2992128
   20.500,     8.887,     0.000, 0.2993539
   20.113,     8.113,     0.000, 0.2990716
   20.113,     8.500,     0.000, 0.2992128
   20.113,     8.887,     0.000, 0.2993539
   20.887,     9.113,     0.000, 0.2994210
   20.887,     9.500,     0.000, 0.2995105
   20.887,     9.887,     0.000, 0.2996000
   20.500,     9.113,     0.000, 0.2994210
   20.500,     9.500,     0.000, 0.2995105
   20.500,     9.887,     0.000, 0.2996000
   20.113,     9.113,     0.000, 0.2994210
   20.113,     9.500,     0.000, 0.2995105
   20.113,     9.887,     0.000, 0.2996000
   20.887,    10.113,     0.000, 0.2996422
   20.887,    10.500,     0.000, 0.2996980
   20.887,    10.887,     0.000, 0.2997537
   20.500,    10.113,     0.000, 0.2996422
   20.500,    10.500,     0.000, 0.2996980
   20.500,    10.887,     0.000, 0.2997537
   20.113,    10.113,     0.000, 0.2996422
   20.113,    10.500,     0.000, 0.2996980
   20.113,    10.887,     0.000, 0.2997537
   20.887,    11.113,     0.000, 0.2997799
   20.887,    11.500,     0.000, 0.2998141
   20.887,    11.887,     0.000, 0.2998483
   20.500,    11.113,     0.000, 0.2997799
   20.500,    11.500,     0.000, 0.2998141
   20.500,    11.887,     0.000, 0.2998483
   20.113,    11.113,     0.000, 0.2997799
   20.113,    11.500,     0.000, 0.2998141
   20.113,    11.887,     0.000, 0.2998483
   20.887,    12.113,     0.000, 0.2998643
   20.887,    12.500,     0.000, 0.2998849
   20.887,    12.887,     0.000, 0.2999057
   20.500,    12.113,     0.000, 0.2998643
   20.500,    12.500,     0.000, 0.2998849
   20.500,    12.887,     0.000, 0.2999057
   20.113,    12.113,     0.000, 0.2998643
   20.113,    12.500,     0.000, 0.2998849
   20.113,    12.887,     0.000, 0.2999057
   20.887,    13.113,     0.000, 0.2999153
   20.887,    13.500,     0.000, 0.2999277
   20.887,    13.887,     0.000, 0.2999400
   20.500,    13.113,     0.000, 0.2999153
   20.500,    13.500,     0.000, 0.2999277
   20.500,    13.887,     0.000, 0.2999400
   20.113,    13.113,     0.000, 0.2999153
   20.113,    13.500,     0.000, 0.2999277
   20.113,    13.887,     0.000, 0.2999400
   20.887,    14.113,     0.000, 0.2999457
   20.887,    14.500,     0.000, 0.2999531
   20.887,    14.887,     0.000, 0.2999604
   20.500,    14.113,     0.000, 0.2999457
   20.500,    14.500,     0.000, 0.2999531
   20.500,    14.887,     0.000, 0.2999604
   20.113,    14.113,     0.000, 0.2999457
   20.113,    14.500,     0.000, 0.2999531
   20.113,    14.887,     0.000, 0.2999604
   20.887,    15.113,     0.000, 0.2999638
   20.887,    15.500,     0.000, 0.2999681
   20.887,    15.887,     0.000, 0.2999724
   20.500,    15.113,     0.000, 0.2999638
   20.500,    15.500,     0.000, 0.2999681
   20.500,    15.887,     0.000, 0.2999724
   20.113,    15.113,     0.000, 0.2999638
   20.113,    15.500,     0.000, 0.2999681
   20.113,    15.887,     0.000, 0.2999724
   20.887,    16.113,     0.000, 0.2999744
   20.887,    16.500,     0.000, 0.2999769
   20.887,    16.887,     0.000, 0.2999794
