x, y, z, porePressure
    2.887,    16.887,     0.000,    324835.97
    2.500,    16.113,     0.000,    332434.75
    2.500,    16.500,     0.000,    328635.38
    2.500,    16.887,     0.000,    324835.97
    2.113,    16.113,     0.000,    332434.75
    2.113,    16.500,     0.000,    328635.38
    2.113,    16.887,     0.000,    324835.97
    2.887,    17.113,     0.000,    322624.75
    2.887,    17.500,     0.000,    318825.34
    2.887,    17.887,     0.000,    315025.94
    2.500,    17.113,     0.000,    322624.75
    2.500,    17.500,     0.000,    318825.34
    2.500,    17.887,     0.000,    315025.94
    2.113,    17.113,     0.000,    322624.75
    2.113,    17.500,     0.000,    318825.34
    2.113,    17.887,     0.000,    315025.94
    2.887,    18.113,     0.000,    312814.72
    2.887,    18.500,     0.000,    309015.31
    2.887,    18.887,     0.000,    305215.91
    2.500,    18.113,     0.000,    312814.72
    2.500,    18.500,     0.000,    309015.31
    2.500,    18.887,     0.000,    305215.91
    2.113,    18.113,     0.000,    312814.72
    2.113,    18.500,     0.000,    309015.31
    2.113,    18.887,     0.000,    305215.91
    2.887,    19.113,     0.000,    303004.72
    2.887,    19.500,     0.000,    299205.31
    2.887,    19.887,     0.000,    295405.91
    2.500,    19.113,     0.000,    303004.72
    2.500,    19.500,     0.000,    299205.31
    2.500,    19.887,     0.000,    295405.91
    2.113,    19.113,     0.000,    303004.72
    2.113,    19.500,     0.000,    299205.31
    2.113,    19.887,     0.000,    295405.91
    2.887,    20.113,     0.000,    293194.69
    2.887,    20.500,     0.000,    289395.28
    2.887,    20.887,     0.000,    285595.88
    2.500,    20.113,     0.000,    293194.69
    2.500,    20.500,     0.000,    289395.28
    2.500,    20.887,     0.000,    285595.88
    2.113,    20.113,     0.000,    293194.69
    2.113,    20.500,     0.000,    289395.28
    2.113,    20.887,     0.000,    285595.88
    2.887,    21.113,     0.000,    283384.66
    2.887,    21.500,     0.000,    279585.25
    2.887,    21.887,     0.000,    275785.88
    2.500,    21.113,     0.000,    283384.66
    2.500,    21.500,     0.000,    279585.25
    2.500,    21.887,     0.000,    275785.88
    2.113,    21.113,     0.000,    283384.66
    2.113,    21.500,     0.000,    279585.25
    2.113,    21.887,     0.000,    275785.88
    2.887,    22.113,     0.000,    273574.66
    2.887,    22.500,     0.000,    269775.25
    2.887,    22.887,     0.000,    265975.84
    2.500,    22.113,     0.000,    273574.66
    2.500,    22.500,     0.000,    269775.25
    2.500,    22.887,     0.000,    265975.84
    2.113,    22.113,     0.000,    273574.66
    2.113,    22.500,     0.000,    269775.25
    2.113,    22.887,     0.000,    265975.84
    2.887,    23.113,     0.000,    263764.62
    2.887,    23.500,     0.000,    259965.23
    2.887,    23.887,     0.000,    256165.83
    2.500,    23.113,     0.000,    263764.62
    2.500,    23.500,     0.000,    259965.23
    2.500,    23.887,     0.000,    256165.83
    2.113,    23.113,     0.000,    263764.62
    2.113,    23.500,     0.000,    259965.23
    2.113,    23.887,     0.000,    256165.83
    2.887,    24.113,     0.000,    253954.61
    2.887,    24.500,     0.000,    250155.22
    2.887,    24.887,     0.000,    246355.81
    2.500,    24.113,     0.000,    253954.61
    2.500,    24.500,     0.000,    250155.22
    2.500,    24.887,     0.000,    246355.81
    2.113,    24.113,     0.000,    253954.61
    2.113,    24.500,     0.000,    250155.22
    2.113,    24.887,     0.000,    246355.81
    1.887,     0.113,     0.000,    489394.41
    1.887,     0.500,     0.000,    485595.06
    1.887,     0.887,     0.000,    481795.69
    1.500,     0.113,     0.000,    489394.41
    1.500,     0.500,     0.000,    485595.06
    1.500,     0.887,     0.000,    481795.69
    1.113,     0.113,     0.000,    489394.41
    1.113,     0.500,     0.000,    485595.06
    1.113,     0.887,     0.000,    481795.69
    1.887,     1.113,     0.000,    479584.50
    1.887,     1.500,     0.000,    475785.16
    1.887,     1.887,     0.000,    471985.81
    1.500,     1.113,     0.000,    479584.50
    1.500,     1.500,     0.000,    475785.16
    1.500,     1.887,     0.000,    471985.81
    1.113,     1.113,     0.000,    479584.50
    1.113,     1.500,     0.000,    475785.16
    1.113,     1.887,     0.000,    471985.81
    1.887,     2.113,     0.000,    469774.62
    1.887,     2.500,     0.000,    465975.25
    1.887,     2.887,     0.000,    462175.88
    1.500,     2.113,     0.000,    469774.62
    1.500,     2.500,     0.000,    465975.25
    1.500,     2.887,     0.000,    462175.88
    1.113,     2.113,     0.000,    469774.62
    1.113,     2.500,     0.000,    465975.25
    1.113,     2.887,     0.000,    462175.88
    1.887,     3.113,     0.000,    459964.69
    1.887,     3.500,     0.000,    456165.31
    1.887,     3.887,     0.000,    452365.97
    1.500,     3.113,     0.000,    459964.69
    1.500,     3.500,     0.000,    456165.31
    1.500,     3.887,     0.000,    452365.97
    1.113,     3.113,     0.000,    459964.69
    1.113,     3.500,     0.000,    456165.31
    1.113,     3.887,     0.000,    452365.97
    1.887,     4.113,     0.000,    450154.78
    1.887,     4.500,     0.000,    446355.38
    1.887,     4.887,     0.000,    442556.00
    1.500,     4.113,     0.000,    450154.78
    1.500,     4.500,     0.000,    446355.38
    1.500,     4.887,     0.000,    442556.00
    1.113,     4.113,     0.000,    450154.78
    1.113,     4.500,     0.000,    446355.38
    1.113,     4.887,     0.000,    442556.00
    1.887,     5.113,     0.000,    440344.81
    1.887,     5.500,     0.000,    436545.44
    1.887,     5.887,     0.000,    432746.06
    1.500,     5.113,     0.000,    440344.81
    1.500,     5.500,     0.000,    436545.44
    1.500,     5.887,     0.000,    432746.06
    1.113,     5.113,     0.000,    440344.81
    1.113,     5.500,     0.000,    436545.44
    1.113,     5.887,     0.000,    432746.06
    1.887,     6.113,     0.000,    430534.84
    1.887,     6.500,     0.000,    426735.47
    1.887,     6.887,     0.000,    422936.06
    1.500,     6.113,     0.000,    430534.84
    1.500,     6.500,     0.000,    426735.47
    1.500,     6.887,     0.000,    422936.06
    1.113,     6.113,     0.000,    430534.84
    1.113,     6.500,     0.000,    426735.47
    1.113,     6.887,     0.000,    422936.06
    1.887,     7.113,     0.000,    420724.88
    1.887,     7.500,     0.000,    416925.47
    1.887,     7.887,     0.000,    413126.09
    1.500,     7.113,     0.000,    420724.88
    1.500,     7.500,     0.000,    416925.47
    1.500,     7.887,     0.000,    413126.09
    1.113,     7.113,     0.000,    420724.88
    1.113,     7.500,     0.000,    416925.47
    1.113,     7.887,     0.000,    413126.09
    1.887,     8.113,     0.000,    410914.88
    1.887,     8.500,     0.000,    407115.50
    1.887,     8.887,     0.000,    403316.09
    1.500,     8.113,     0.000,    410914.88
    1.500,     8.500,     0.000,    407115.50
    1.500,     8.887,     0.000,    403316.09
    1.113,     8.113,     0.000,    410914.88
    1.113,     8.500,     0.000,    407115.50
    1.113,     8.887,     0.000,    403316.09
    1.887,     9.113,     0.000,    401104.88
    1.887,     9.500,     0.000,    397305.47
    1.887,     9.887,     0.000,    393506.09
    1.500,     9.113,     0.000,    401104.88
    1.500,     9.500,     0.000,    397305.47
    1.500,     9.887,     0.000,    393506.09
    1.113,     9.113,     0.000,    401104.88
    1.113,     9.500,     0.000,    397305.47
    1.113,     9.887,     0.000,    393506.09
    1.887,    10.113,     0.000,    391294.88
    1.887,    10.500,     0.000,    387495.47
    1.887,    10.887,     0.000,    383696.06
    1.500,    10.113,     0.000,    391294.88
    1.500,    10.500,     0.000,    387495.47
    1.500,    10.887,     0.000,    383696.06
    1.113,    10.113,     0.000,    391294.88
    1.113,    10.500,     0.000,    387495.47
    1.113,    10.887,     0.000,    383696.06
    1.887,    11.113,     0.000,    381484.88
    1.887,    11.500,     0.000,    377685.47
    1.887,    11.887,     0.000,    373886.06
    1.500,    11.113,     0.000,    381484.88
    1.500,    11.500,     0.000,    377685.47
    1.500,    11.887,     0.000,    373886.06
    1.113,    11.113,     0.000,    381484.88
    1.113,    11.500,     0.000,    377685.47
    1.113,    11.887,     0.000,    373886.06
    1.887,    12.113,     0.000,    371674.84
    1.887,    12.500,     0.000,    367875.44
    1.887,    12.887,     0.000,    364076.03
    1.500,    12.113,     0.000,    371674.84
    1.500,    12.500,     0.000,    367875.44
    1.500,    12.887,     0.000,    364076.03
    1.113,    12.113,     0.000,    371674.84
    1.113,    12.500,     0.000,    367875.44
    1.113,    12.887,     0.000,    364076.03
    1.887,    13.113,     0.000,    361864.81
    1.887,    13.500,     0.000,    358065.41
    1.887,    13.887,     0.000,    354266.03
    1.500,    13.113,     0.000,    361864.81
    1.500,    13.500,     0.000,    358065.41
    1.500,    13.887,     0.000,    354266.03
    1.113,    13.113,     0.000,    361864.81
    1.113,    13.500,     0.000,    358065.41
    1.113,    13.887,     0.000,    354266.03
    1.887,    14.113,     0.000,    352054.81
    1.887,    14.500,     0.000,    348255.41
    1.887,    14.887,     0.000,    344456.00
    1.500,    14.113,     0.000,    352054.81
    1.500,    14.500,     0.000,    348255.41
    1.500,    14.887,     0.000,    344456.00
    1.113,    14.113,     0.000,    352054.81
    1.113,    14.500,     0.000,    348255.41
    1.113,    14.887,     0.000,    344456.00
    1.887,    15.113,     0.000,    342244.78
    1.887,    15.500,     0.000,    338445.38
    1.887,    15.887,     0.000,    334645.97
    1.500,    15.113,     0.000,    342244.78
    1.500,    15.500,     0.000,    338445.38
    1.500,    15.887,     0.000,    334645.97
    1.113,    15.113,     0.000,    342244.78
    1.113,    15.500,     0.000,    338445.38
    1.113,    15.887,     0.000,    334645.97
    1.887,    16.113,     0.000,    332434.75
    1.887,    16.500,     0.000,    328635.38
    1.887,    16.887,     0.000,    324835.97
    1.500,    16.113,     0.000,    332434.75
    1.500,    16.500,     0.000,    328635.38
    1.500,    16.887,     0.000,    324835.97
    1.113,    16.113,     0.000,    332434.75
    1.113,    16.500,     0.000,    328635.38
    1.113,    16.887,     0.000,    324835.97
    1.887,    17.113,     0.000,    322624.75
    1.887,    17.500,     0.000,    318825.34
    1.887,    17.887,     0.000,    315025.94
    1.500,    17.113,     0.000,    322624.75
    1.500,    17.500,     0.000,    318825.34
    1.500,    17.887,     0.000,    315025.94
    1.113,    17.113,     0.000,    322624.75
    1.113,    17.500,     0.000,    318825.34
    1.113,    17.887,     0.000,    315025.94
    1.887,    18.113,     0.000,    312814.72
    1.887,    18.500,     0.000,    309015.31
    1.887,    18.887,     0.000,    305215.91
    1.500,    18.113,     0.000,    312814.72
    1.500,    18.500,     0.000,    309015.31
    1.500,    18.887,     0.000,    305215.91
    1.113,    18.113,     0.000,    312814.72
    1.113,    18.500,     0.000,    309015.31
    1.113,    18.887,     0.000,    305215.91
    1.887,    19.113,     0.000,    303004.72
    1.887,    19.500,     0.000,    299205.31
    1.887,    19.887,     0.000,    295405.91
    1.500,    19.113,     0.000,    303004.72
    1.500,    19.500,     0.000,    299205.31
    1.500,    19.887,     0.000,    295405.91
    1.113,    19.113,     0.000,    303004.72
    1.113,    19.500,     0.000,    299205.31
    1.113,    19.887,     0.000,    295405.91
    1.887,    20.113,     0.000,    293194.69
    1.887,    20.500,     0.000,    289395.28
    1.887,    20.887,     0.000,    285595.88
    1.500,    20.113,     0.000,    293194.69
    1.500,    20.500,     0.000,    289395.28
    1.500,    20.887,     0.000,    285595.88
    1.113,    20.113,     0.000,    293194.69
    1.113,    20.500,     0.000,    289395.28
    1.113,    20.887,     0.000,    285595.88
    1.887,    21.113,     0.000,    283384.66
    1.887,    21.500,     0.000,    279585.25
    1.887,    21.887,     0.000,    275785.88
    1.500,    21.113,     0.000,    283384.66
    1.500,    21.500,     0.000,    279585.25
    1.500,    21.887,     0.000,    275785.88
    1.113,    21.113,     0.000,    283384.66
    1.113,    21.500,     0.000,    279585.25
    1.113,    21.887,     0.000,    275785.88
    1.887,    22.113,     0.000,    273574.66
    1.887,    22.500,     0.000,    269775.25
    1.887,    22.887,     0.000,    265975.84
    1.500,    22.113,     0.000,    273574.66
    1.500,    22.500,     0.000,    269775.25
    1.500,    22.887,     0.000,    265975.84
    1.113,    22.113,     0.000,    273574.66
    1.113,    22.500,     0.000,    269775.25
    1.113,    22.887,     0.000,    265975.84
    1.887,    23.113,     0.000,    263764.62
    1.887,    23.500,     0.000,    259965.23
    1.887,    23.887,     0.000,    256165.83
    1.500,    23.113,     0.000,    263764.62
    1.500,    23.500,     0.000,    259965.23
    1.500,    23.887,     0.000,    256165.83
    1.113,    23.113,     0.000,    263764.62
    1.113,    23.500,     0.000,    259965.23
    1.113,    23.887,     0.000,    256165.83
    1.887,    24.113,     0.000,    253954.61
    1.887,    24.500,     0.000,    250155.22
    1.887,    24.887,     0.000,    246355.81
    1.500,    24.113,     0.000,    253954.61
    1.500,    24.500,     0.000,    250155.22
    1.500,    24.887,     0.000,    246355.81
    1.113,    24.113,     0.000,    253954.61
    1.113,    24.500,     0.000,    250155.22
    1.113,    24.887,     0.000,    246355.81
    0.887,     0.113,     0.000,    489394.41
    0.887,     0.500,     0.000,    485595.06
    0.887,     0.887,     0.000,    481795.69
    0.500,     0.113,     0.000,    489394.41
    0.500,     0.500,     0.000,    485595.06
    0.500,     0.887,     0.000,    481795.69
    0.113,     0.113,     0.000,    489394.41
    0.113,     0.500,     0.000,    485595.06
    0.113,     0.887,     0.000,    481795.69
